YearQuarterId,YearGroupId,Year,Quarter,FailureUnit,Zone,ZoneCategory,Location,LocationCategory,Direction
2017-Q3,G2017,2017,Q3,525,4,Very High,Pays de la Loire,R,West
2017-Q2,G2017,2017,Q2,53,2,Medium,Loir-et-Cher,D,Central
2016-Q4,G2016,2016,Q4,129,3,High, Drôme,D,East
2020-Q4,G2020,2020,Q4,93,2,Medium,Haut-Rhin ,D,North East
2019-Q1,G2019,2019,Q1,107,3,High, Savoie ,D,South East
2018-Q4,G2018,2018,Q4,1672,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2021-Q4,G2021,2021,Q4,55,2,Medium,Eure-et-Loir,D,Central
2023-Q4,G2023,2023,Q4,493,4,Very High,Seine-et-Marne,D,North Central
2022-Q1,G2022,2022,Q1,106,3,High,Haute-Savoie,D,South East
2016-Q3,G2016,2016,Q3,106,3,High,Pyrénées-Atlantiques ,D,South West
2022-Q2,G2022,2022,Q2,20,1,Low,Creuse,D,South West
2023-Q1,G2023,2023,Q1,185,3,High,Moselle,D,North East
2015-Q2,G2015,2015,Q2,56,2,Medium,Deux-Sèvres,D,South West
2014-Q4,G2014,2014,Q4,712,4,Very High, Bretagne,R,North West
2017-Q1,G2017,2017,Q1,177,3,High,Loire,D,South East
2020-Q4,G2020,2020,Q4,52,2,Medium, Dordogne,D,South West
2023-Q2,G2023,2023,Q2,157,3,High,Haut-Rhin ,D,North East
2021-Q4,G2021,2021,Q4,72,2,Medium,Calvados,D,North
2019-Q2,G2019,2019,Q2,36,1,Low,Alpes-de-Haute-Provence,D,South East
2017-Q2,G2017,2017,Q2,564,4,Very High, Bretagne,R,North West
2014-Q1,G2014,2014,Q1,31,1,Low, Ariège,D,South
2018-Q3,G2018,2018,Q3,916,4,Very High,Hauts-de-France,R,North
2017-Q2,G2017,2017,Q2,191,3,High,La Réunion,C,Nil
2014-Q3,G2014,2014,Q3,103,3,High,Somme,D,North
2015-Q2,G2015,2015,Q2,155,3,High, Ille-et-Vilaine ,D,North West
2015-Q1,G2015,2015,Q1,151,3,High,Puy-de-Dôme,D,South East
2021-Q1,G2021,2021,Q1,8,1,Low,Creuse,D,South West
2014-Q3,G2014,2014,Q3,60,2,Medium,Guadeloupe,C,Nil
2024-Q3,G2024,2024,Q3,61,2,Medium, Jura,D,East
2018-Q3,G2018,2018,Q3,147,3,High, Ille-et-Vilaine ,D,North West
2017-Q1,G2017,2017,Q1,156,3,High,La Réunion,C,Nil
2022-Q2,G2022,2022,Q2,205,3,High,Var ,D,South East
2021-Q3,G2021,2021,Q3,22,1,Low,Sarthe,D,West
2019-Q2,G2019,2019,Q2,395,4,Very High,Overseas,O,Nil
2020-Q4,G2020,2020,Q4,26,1,Low,Vienne,D,South West
2017-Q3,G2017,2017,Q3,223,4,Very High,Yvelines ,D,North Central
2017-Q3,G2017,2017,Q3,82,2,Medium,Ain,D,South East
2019-Q3,G2019,2019,Q3,217,3,High,Isère ,D,South East
2024-Q2,G2024,2024,Q2,180,3,High, Savoie ,D,South East
2016-Q3,G2016,2016,Q3,1036,4,Very High,Nouvelle-Aquitaine,R,South West
2021-Q4,G2021,2021,Q4,21,1,Low, Gers,D,South
2016-Q1,G2016,2016,Q1,53,2,Medium, Lot,D,South
2022-Q4,G2022,2022,Q4,139,3,High,Morbihan ,D,North West
2021-Q4,G2021,2021,Q4,658,4,Very High,Hauts-de-France,R,North
2016-Q2,G2016,2016,Q2,52,2,Medium, Jura,D,East
2015-Q3,G2015,2015,Q3,184,3,High,Bas-Rhin,D,North East
2017-Q1,G2017,2017,Q1,104,3,High, Martinique,C,Nil
2015-Q1,G2015,2015,Q1,47,2,Medium,Haute-Loire ,D,South East
2023-Q2,G2023,2023,Q2,264,4,Very High,Yvelines ,D,North Central
2017-Q2,G2017,2017,Q2,78,2,Medium, Landes ,D,South West
2021-Q2,G2021,2021,Q2,55,2,Medium,Maine-et-Loire,D,West
2016-Q3,G2016,2016,Q3,72,2,Medium,Guadeloupe,C,Nil
2019-Q1,G2019,2019,Q1,237,4,Very High,Val-d'Oise ,D,North Central
2018-Q1,G2018,2018,Q1,108,3,High,Vendée,D,West
2018-Q4,G2018,2018,Q4,28,1,Low,Creuse,D,South West
2014-Q2,G2014,2014,Q2,51,2,Medium, Gers,D,South
2020-Q2,G2020,2020,Q2,45,1,Low,Guadeloupe,C,Nil
2022-Q2,G2022,2022,Q2,63,2,Medium, Martinique,C,Nil
2016-Q2,G2016,2016,Q2,45,1,Low, Hautes-Pyrénées,D,South
2022-Q3,G2022,2022,Q3,171,3,High, Hauts-de-Seine,D,North Central
2024-Q4,G2024,2024,Q4,0,1,Low,Calvados,D,North
2023-Q3,G2023,2023,Q3,11,1,Low,French Guiana,C,Nil
2024-Q3,G2024,2024,Q3,133,3,High,Oise,D,North
2019-Q2,G2019,2019,Q2,27,1,Low,Territoire de Belfort,D,East
2014-Q3,G2014,2014,Q3,53,2,Medium,Ardennes,D,North East
2019-Q2,G2019,2019,Q2,23,1,Low,Cantal,D,South East
2022-Q2,G2022,2022,Q2,401,4,Very High,Nord,D,North
2017-Q1,G2017,2017,Q1,86,2,Medium,Loir-et-Cher,D,Central
2020-Q4,G2020,2020,Q4,51,2,Medium, Côtes-d'Armor,D,North West
2022-Q3,G2022,2022,Q3,81,2,Medium,Pyrénées-Atlantiques ,D,South West
2014-Q2,G2014,2014,Q2,108,3,High,Ain,D,South East
2020-Q1,G2020,2020,Q1,41,1,Low,Territoire de Belfort,D,East
2021-Q3,G2021,2021,Q3,20,1,Low,Indre ,D,Central
2015-Q1,G2015,2015,Q1,288,4,Very High, Hauts-de-Seine,D,North Central
2015-Q2,G2015,2015,Q2,144,3,High, Savoie ,D,South East
2021-Q1,G2021,2021,Q1,64,2,Medium, Saône-et-Loire,D,East
2020-Q3,G2020,2020,Q3,1,1,Low,Lozère ,D,South
2017-Q2,G2017,2017,Q2,90,2,Medium,Puy-de-Dôme,D,South East
2021-Q3,G2021,2021,Q3,104,3,High,Var ,D,South East
2023-Q3,G2023,2023,Q3,98,3,High, Drôme,D,East
2022-Q3,G2022,2022,Q3,1073,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2014-Q4,G2014,2014,Q4,32,1,Low,Meuse ,D,North East
2017-Q4,G2017,2017,Q4,50,2,Medium,Ardèche,D,South East
2016-Q4,G2016,2016,Q4,344,4,Very High,Gironde,D,South West
2023-Q2,G2023,2023,Q2,80,2,Medium,Somme,D,North
2020-Q4,G2020,2020,Q4,46,2,Medium,Aude,D,South
2015-Q2,G2015,2015,Q2,62,2,Medium,Allier,D,South East
2019-Q1,G2019,2019,Q1,147,3,High,Calvados,D,North
2018-Q1,G2018,2018,Q1,141,3,High,Haut-Rhin ,D,North East
2022-Q2,G2022,2022,Q2,880,4,Very High,Hauts-de-France,R,North
2017-Q4,G2017,2017,Q4,489,4,Very High,Nord,D,North
2018-Q3,G2018,2018,Q3,241,4,Very High, Hauts-de-Seine,D,North Central
2020-Q3,G2020,2020,Q3,237,4,Very High,Nord,D,North
2022-Q4,G2022,2022,Q4,133,3,High,Loire,D,South East
2022-Q2,G2022,2022,Q2,132,3,High,Vaucluse ,D,South East
2015-Q2,G2015,2015,Q2,286,4,Very High,Seine-et-Marne,D,North Central
2015-Q2,G2015,2015,Q2,291,4,Very High, Hauts-de-Seine,D,North Central
2024-Q1,G2024,2024,Q1,93,2,Medium,Manche,D,North
2021-Q3,G2021,2021,Q3,89,2,Medium,Bas-Rhin,D,North East
2018-Q4,G2018,2018,Q4,1403,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2020-Q1,G2020,2020,Q1,75,2,Medium,Corse,R,South
2023-Q1,G2023,2023,Q1,234,4,Very High,Val-de-Marne,D,North Central
2017-Q1,G2017,2017,Q1,255,4,Very High,Yvelines ,D,North Central
2014-Q4,G2014,2014,Q4,180,3,High,Calvados,D,North
2019-Q1,G2019,2019,Q1,97,2,Medium,Manche,D,North
2020-Q2,G2020,2020,Q2,18,1,Low,Tarn-et-Garonne,D,South
2018-Q3,G2018,2018,Q3,96,2,Medium,Ain,D,South East
2021-Q1,G2021,2021,Q1,9,1,Low,Territoire de Belfort,D,East
2019-Q1,G2019,2019,Q1,91,2,Medium,Vosges,D,North East
2019-Q4,G2019,2019,Q4,26,1,Low,Haute-Marne,D,North East
2014-Q4,G2014,2014,Q4,73,2,Medium,Mayenne,D,West
2024-Q3,G2024,2024,Q3,425,4,Very High,Seine-Saint-Denis,D,North Central
2019-Q1,G2019,2019,Q1,142,3,High, Pyrénées-Orientales ,D,South
2014-Q3,G2014,2014,Q3,163,3,High,Vaucluse ,D,South East
2018-Q2,G2018,2018,Q2,11,1,Low,Creuse,D,South West
2024-Q1,G2024,2024,Q1,257,4,Very High,Seine-Maritime ,D,North
2021-Q3,G2021,2021,Q3,31,1,Low,Vienne,D,South West
2016-Q4,G2016,2016,Q4,1686,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2019-Q1,G2019,2019,Q1,35,1,Low,Territoire de Belfort,D,East
2022-Q1,G2022,2022,Q1,23,1,Low, Ariège,D,South
2017-Q1,G2017,2017,Q1,127,3,High,Vendée,D,West
2019-Q2,G2019,2019,Q2,129,3,High,Haute-Savoie,D,South East
2016-Q3,G2016,2016,Q3,410,4,Very High,Seine-Saint-Denis,D,North Central
2015-Q2,G2015,2015,Q2,3212,4,Very High,Île-de-France,R,North Central
2021-Q2,G2021,2021,Q2,64,2,Medium, Martinique,C,Nil
2023-Q2,G2023,2023,Q2,1291,4,Very High,Occitanie ,R,South
2017-Q4,G2017,2017,Q4,129,3,High,Pyrénées-Atlantiques ,D,South West
2015-Q1,G2015,2015,Q1,158,3,High, Meurthe-et-Moselle,D,North East
2018-Q1,G2018,2018,Q1,353,4,Very High,Var ,D,South East
2019-Q4,G2019,2019,Q4,1592,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2018-Q4,G2018,2018,Q4,101,3,High, Dordogne,D,South West
2023-Q3,G2023,2023,Q3,14,1,Low,Haute-Marne,D,North East
2019-Q3,G2019,2019,Q3,2126,4,Very High,Île-de-France,R,North Central
2024-Q3,G2024,2024,Q3,160,3,High,Moselle,D,North East
2020-Q2,G2020,2020,Q2,7,1,Low,Alpes-de-Haute-Provence,D,South East
2021-Q4,G2021,2021,Q4,37,1,Low,Vosges,D,North East
2019-Q2,G2019,2019,Q2,473,4,Very High,Bouches-du-Rhône,D,South East
2015-Q3,G2015,2015,Q3,401,4,Very High,Rhône,D,South East
2017-Q4,G2017,2017,Q4,232,4,Very High,Val-d'Oise ,D,North Central
2018-Q3,G2018,2018,Q3,98,3,High,Charente-Maritime,D,South West
2018-Q2,G2018,2018,Q2,56,2,Medium,Aube,D,North East
2015-Q1,G2015,2015,Q1,68,2,Medium, Jura,D,East
2019-Q3,G2019,2019,Q3,474,4,Very High,Pays de la Loire,R,West
2014-Q1,G2014,2014,Q1,353,4,Very High,Haute-Garonne,D,South
2015-Q2,G2015,2015,Q2,304,4,Very High,Val-d'Oise ,D,North Central
2018-Q3,G2018,2018,Q3,104,3,High,Puy-de-Dôme,D,South East
2023-Q3,G2023,2023,Q3,121,3,High,Maine-et-Loire,D,West
2023-Q1,G2023,2023,Q1,79,2,Medium,Eure-et-Loir,D,Central
2019-Q2,G2019,2019,Q2,3093,4,Very High,Île-de-France,R,North Central
2018-Q4,G2018,2018,Q4,96,2,Medium, Doubs,D,East
2023-Q2,G2023,2023,Q2,43,1,Low,Yonne,D,East
2018-Q2,G2018,2018,Q2,83,2,Medium,Eure-et-Loir,D,Central
2015-Q1,G2015,2015,Q1,215,3,High,Maine-et-Loire,D,West
2019-Q1,G2019,2019,Q1,73,2,Medium,Charente,D,South West
2019-Q2,G2019,2019,Q2,277,4,Very High,Val-de-Marne,D,North Central
2020-Q2,G2020,2020,Q2,20,1,Low,Aveyron,D,South
2019-Q3,G2019,2019,Q3,119,3,High,Calvados,D,North
2024-Q3,G2024,2024,Q3,146,3,High,Charente-Maritime,D,South West
2014-Q3,G2014,2014,Q3,93,2,Medium,Vosges,D,North East
2024-Q1,G2024,2024,Q1,74,2,Medium,Allier,D,South East
2022-Q1,G2022,2022,Q1,5,1,Low,Lozère ,D,South
2014-Q2,G2014,2014,Q2,87,2,Medium,Charente,D,South West
2023-Q1,G2023,2023,Q1,118,3,High,Marne,D,North East
2024-Q2,G2024,2024,Q2,45,1,Low,Corrèze ,D,South West
2022-Q3,G2022,2022,Q3,21,1,Low,Alpes-de-Haute-Provence,D,South East
2018-Q1,G2018,2018,Q1,368,4,Very High,Gironde,D,South West
2015-Q4,G2015,2015,Q4,334,4,Very High,Isère ,D,South East
2014-Q3,G2014,2014,Q3,18,1,Low,Creuse,D,South West
2014-Q4,G2014,2014,Q4,538,4,Very High,Rhône,D,South East
2014-Q4,G2014,2014,Q4,193,3,High,Charente-Maritime,D,South West
2021-Q1,G2021,2021,Q1,0,1,Low,French Teritories,OFOT,Nil
2022-Q4,G2022,2022,Q4,146,3,High,Haute-Savoie,D,South East
2023-Q4,G2023,2023,Q4,61,2,Medium, Jura,D,East
2022-Q2,G2022,2022,Q2,193,3,High,Pas-de-Calais ,D,North
2024-Q3,G2024,2024,Q3,287,4,Very High,Essonne,D,North Central
2016-Q4,G2016,2016,Q4,39,1,Low,Haute-Saône,D,East
2024-Q3,G2024,2024,Q3,19,1,Low,Cantal,D,South East
2018-Q3,G2018,2018,Q3,212,3,High,Pas-de-Calais ,D,North
2018-Q3,G2018,2018,Q3,88,2,Medium,Marne,D,North East
2016-Q3,G2016,2016,Q3,34,1,Low,Indre ,D,Central
2017-Q4,G2017,2017,Q4,26,1,Low,Aveyron,D,South
2016-Q1,G2016,2016,Q1,167,3,High, Meurthe-et-Moselle,D,North East
2015-Q3,G2015,2015,Q3,99,3,High,Aisne,D,North
2015-Q1,G2015,2015,Q1,97,2,Medium, Lot-et-Garonne,D,South West
2017-Q3,G2017,2017,Q3,429,4,Very High, Bretagne,R,North West
2020-Q1,G2020,2020,Q1,301,4,Very High,Gironde,D,South West
2023-Q2,G2023,2023,Q2,992,4,Very High,Grand Est ,R,North East
2020-Q2,G2020,2020,Q2,1232,4,Very High,Île-de-France,R,North Central
2021-Q1,G2021,2021,Q1,99,3,High,Seine-Maritime ,D,North
2020-Q1,G2020,2020,Q1,67,2,Medium, Doubs,D,East
2022-Q1,G2022,2022,Q1,12,1,Low,French Teritories,OFOT,Nil
2015-Q3,G2015,2015,Q3,698,4,Very High,Pays de la Loire,R,West
2015-Q3,G2015,2015,Q3,118,3,High, Meurthe-et-Moselle,D,North East
2019-Q3,G2019,2019,Q3,48,2,Medium,Vosges,D,North East
2023-Q4,G2023,2023,Q4,145,3,High, Indre-et-Loire,D,South West
2014-Q2,G2014,2014,Q2,191,3,High,Charente-Maritime,D,South West
2019-Q3,G2019,2019,Q3,102,3,High, Savoie ,D,South East
2019-Q2,G2019,2019,Q2,30,1,Low,Nièvre ,D,East
2015-Q1,G2015,2015,Q1,41,1,Low,Mayenne,D,West
2016-Q3,G2016,2016,Q3,1029,4,Very High,Hauts-de-France,R,North
2016-Q3,G2016,2016,Q3,64,2,Medium,Vosges,D,North East
2021-Q2,G2021,2021,Q2,75,2,Medium,Moselle,D,North East
2015-Q1,G2015,2015,Q1,69,2,Medium, Hautes-Pyrénées,D,South
2015-Q3,G2015,2015,Q3,131,3,High, Savoie ,D,South East
2020-Q3,G2020,2020,Q3,301,4,Very High,Bouches-du-Rhône,D,South East
2024-Q1,G2024,2024,Q1,151,3,High,Finistère,D,North West
2017-Q4,G2017,2017,Q4,23,1,Low,Meuse ,D,North East
2020-Q3,G2020,2020,Q3,819,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2018-Q4,G2018,2018,Q4,158,3,High, Ille-et-Vilaine ,D,North West
2022-Q2,G2022,2022,Q2,107,3,High,Haute-Savoie,D,South East
2016-Q2,G2016,2016,Q2,211,3,High,Haut-Rhin ,D,North East
2024-Q3,G2024,2024,Q3,417,4,Very High,Centre-Val de Loire,R,Central
2016-Q2,G2016,2016,Q2,15203,4,Very High,France,C,Nil
2021-Q1,G2021,2021,Q1,55,2,Medium,Oise,D,North
2015-Q4,G2015,2015,Q4,134,3,High,Vendée,D,West
2018-Q2,G2018,2018,Q2,72,2,Medium, Lot-et-Garonne,D,South West
2023-Q1,G2023,2023,Q1,152,3,High,Haute-Savoie,D,South East
2014-Q1,G2014,2014,Q1,1974,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2016-Q1,G2016,2016,Q1,628,4,Very High,Nord,D,North
2017-Q1,G2017,2017,Q1,298,4,Very High,Bas-Rhin,D,North East
2021-Q3,G2021,2021,Q3,21,1,Low,Deux-Sèvres,D,South West
2017-Q2,G2017,2017,Q2,1066,4,Very High,Hauts-de-France,R,North
2021-Q3,G2021,2021,Q3,23,1,Low,Tarn-et-Garonne,D,South
2014-Q4,G2014,2014,Q4,107,3,High, Indre-et-Loire,D,South West
2015-Q2,G2015,2015,Q2,121,3,High, Indre-et-Loire,D,South West
2015-Q1,G2015,2015,Q1,288,4,Very High,Seine-Maritime ,D,North
2015-Q3,G2015,2015,Q3,167,3,High, Pyrénées-Orientales ,D,South
2021-Q1,G2021,2021,Q1,47,2,Medium,Guadeloupe,C,Nil
2017-Q1,G2017,2017,Q1,118,3,High, Doubs,D,East
2024-Q2,G2024,2024,Q2,358,4,Very High, Hauts-de-Seine,D,North Central
2018-Q1,G2018,2018,Q1,155,3,High,La Réunion,C,Nil
2023-Q1,G2023,2023,Q1,1681,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2024-Q4,G2024,2024,Q4,0,1,Low,Aisne,D,North
2015-Q1,G2015,2015,Q1,87,2,Medium,Aube,D,North East
2015-Q3,G2015,2015,Q3,198,3,High,Yvelines ,D,North Central
2015-Q2,G2015,2015,Q2,122,3,High,Eure,D,North
2016-Q1,G2016,2016,Q1,189,3,High, Ille-et-Vilaine ,D,North West
2020-Q2,G2020,2020,Q2,22,1,Low,Ardennes,D,North East
2016-Q2,G2016,2016,Q2,1237,4,Very High,Hauts-de-France,R,North
2023-Q1,G2023,2023,Q1,3110,4,Very High,Île-de-France,R,North Central
2021-Q4,G2021,2021,Q4,27,1,Low, Landes ,D,South West
2020-Q4,G2020,2020,Q4,84,2,Medium,Vaucluse ,D,South East
2016-Q3,G2016,2016,Q3,92,2,Medium,Puy-de-Dôme,D,South East
2024-Q1,G2024,2024,Q1,2126,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2016-Q2,G2016,2016,Q2,58,2,Medium, Haute-Corse,D,South
2019-Q1,G2019,2019,Q1,84,2,Medium,Loir-et-Cher,D,Central
2019-Q3,G2019,2019,Q3,72,2,Medium,Eure,D,North
2024-Q2,G2024,2024,Q2,144,3,High,Loiret ,D,Central
2023-Q4,G2023,2023,Q4,254,4,Very High,Seine-Maritime ,D,North
2019-Q2,G2019,2019,Q2,72,2,Medium, Doubs,D,East
2023-Q2,G2023,2023,Q2,20,1,Low, Ariège,D,South
2015-Q1,G2015,2015,Q1,703,4,Very High,Centre-Val de Loire,R,Central
2022-Q3,G2022,2022,Q3,367,4,Very High,Bouches-du-Rhône,D,South East
2016-Q1,G2016,2016,Q1,61,2,Medium,Indre ,D,Central
2020-Q2,G2020,2020,Q2,55,2,Medium,Loire,D,South East
2018-Q1,G2018,2018,Q1,8,1,Low,Lozère ,D,South
2017-Q1,G2017,2017,Q1,998,4,Very High,Paris,D,North Central
2018-Q2,G2018,2018,Q2,3083,4,Very High,Île-de-France,R,North Central
2014-Q4,G2014,2014,Q4,1290,4,Very High,Hauts-de-France,R,North
2016-Q4,G2016,2016,Q4,290,4,Very High, Hauts-de-Seine,D,North Central
2019-Q2,G2019,2019,Q2,224,4,Very High,Val-d'Oise ,D,North Central
2016-Q3,G2016,2016,Q3,90,2,Medium, Savoie ,D,South East
2022-Q4,G2022,2022,Q4,76,2,Medium,Aude,D,South
2016-Q4,G2016,2016,Q4,20,1,Low, Ariège,D,South
2023-Q4,G2023,2023,Q4,193,3,High,Haut-Rhin ,D,North East
2019-Q2,G2019,2019,Q2,220,3,High,Seine-Maritime ,D,North
2021-Q4,G2021,2021,Q4,62,2,Medium,Haut-Rhin ,D,North East
2020-Q4,G2020,2020,Q4,22,1,Low,Meuse ,D,North East
2019-Q2,G2019,2019,Q2,21,1,Low,Haute-Marne,D,North East
2015-Q1,G2015,2015,Q1,199,3,High, Indre-et-Loire,D,South West
2014-Q4,G2014,2014,Q4,35,1,Low,Alpes-de-Haute-Provence,D,South East
2024-Q3,G2024,2024,Q3,544,4,Very High, Bretagne,R,North West
2019-Q1,G2019,2019,Q1,588,4,Very High, Bretagne,R,North West
2014-Q4,G2014,2014,Q4,15939,4,Very High,France,C,Nil
2022-Q3,G2022,2022,Q3,29,1,Low,Haute-Saône,D,East
2017-Q3,G2017,2017,Q3,22,1,Low,Territoire de Belfort,D,East
2018-Q3,G2018,2018,Q3,94,2,Medium, Saône-et-Loire,D,East
2020-Q1,G2020,2020,Q1,19,1,Low,Haute-Marne,D,North East
2022-Q3,G2022,2022,Q3,21,1,Low, Haute-Corse,D,South
2014-Q3,G2014,2014,Q3,109,3,High,Côte-d'Or,D,East
2016-Q4,G2016,2016,Q4,1576,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2016-Q4,G2016,2016,Q4,134,3,High,Haute-Savoie,D,South East
2020-Q1,G2020,2020,Q1,127,3,High,Moselle,D,North East
2017-Q3,G2017,2017,Q3,468,4,Very High, Normandie,R,North
2020-Q4,G2020,2020,Q4,19,1,Low,Hautes-Alpes,D,South East
2023-Q3,G2023,2023,Q3,35,1,Low,Ardèche,D,South East
2014-Q2,G2014,2014,Q2,62,2,Medium,Haute-Saône,D,East
2023-Q4,G2023,2023,Q4,118,3,High,Corse,R,South
2020-Q4,G2020,2020,Q4,58,2,Medium,Ain,D,South East
2020-Q1,G2020,2020,Q1,191,3,High,Yvelines ,D,North Central
2021-Q3,G2021,2021,Q3,9,1,Low,Haute-Saône,D,East
2022-Q3,G2022,2022,Q3,183,3,High,Haute-Garonne,D,South
2020-Q3,G2020,2020,Q3,274,4,Very High,Seine-Saint-Denis,D,North Central
2022-Q3,G2022,2022,Q3,170,3,High,Isère ,D,South East
2015-Q3,G2015,2015,Q3,97,2,Medium,Puy-de-Dôme,D,South East
2014-Q4,G2014,2014,Q4,79,2,Medium,Loir-et-Cher,D,Central
2023-Q4,G2023,2023,Q4,85,2,Medium,Loir-et-Cher,D,Central
2020-Q3,G2020,2020,Q3,510,4,Very High,Hauts-de-France,R,North
2018-Q3,G2018,2018,Q3,197,3,High,Val-d'Oise ,D,North Central
2014-Q3,G2014,2014,Q3,22,1,Low,Hautes-Alpes,D,South East
2024-Q2,G2024,2024,Q2,84,2,Medium,Charente,D,South West
2014-Q4,G2014,2014,Q4,117,3,High,Eure,D,North
2021-Q2,G2021,2021,Q2,42,1,Low, Meurthe-et-Moselle,D,North East
2021-Q1,G2021,2021,Q1,30,1,Low,Deux-Sèvres,D,South West
2021-Q3,G2021,2021,Q3,202,3,High,Centre-Val de Loire,R,Central
2023-Q1,G2023,2023,Q1,279,4,Very High,Pas-de-Calais ,D,North
2014-Q3,G2014,2014,Q3,1208,4,Very High,Nouvelle-Aquitaine,R,South West
2021-Q3,G2021,2021,Q3,10,1,Low,Nièvre ,D,East
2017-Q2,G2017,2017,Q2,98,3,High,Corse,R,South
2019-Q2,G2019,2019,Q2,50,2,Medium, Jura,D,East
2023-Q1,G2023,2023,Q1,52,2,Medium,Deux-Sèvres,D,South West
2021-Q4,G2021,2021,Q4,37,1,Low,Charente,D,South West
2015-Q3,G2015,2015,Q3,491,4,Very High,Bouches-du-Rhône,D,South East
2021-Q3,G2021,2021,Q3,31,1,Low,Loir-et-Cher,D,Central
2016-Q3,G2016,2016,Q3,189,3,High,Val-d'Oise ,D,North Central
2019-Q3,G2019,2019,Q3,120,3,High, Ille-et-Vilaine ,D,North West
2024-Q1,G2024,2024,Q1,439,4,Very High,Overseas,O,Nil
2021-Q1,G2021,2021,Q1,124,3,High,Pas-de-Calais ,D,North
2023-Q2,G2023,2023,Q2,216,3,High,La Réunion,C,Nil
2014-Q3,G2014,2014,Q3,125,3,High, Savoie ,D,South East
2015-Q2,G2015,2015,Q2,19,1,Low,Haute-Marne,D,North East
2014-Q3,G2014,2014,Q3,49,2,Medium,Mayenne,D,West
2020-Q3,G2020,2020,Q3,19,1,Low,Orne,D,North
2020-Q4,G2020,2020,Q4,55,2,Medium,Loiret ,D,Central
2018-Q2,G2018,2018,Q2,137,3,High,Haute-Savoie,D,South East
2015-Q1,G2015,2015,Q1,1853,4,Very High,Occitanie ,R,South
2023-Q2,G2023,2023,Q2,49,2,Medium, Hautes-Pyrénées,D,South
2017-Q1,G2017,2017,Q1,135,3,High,Ain,D,South East
2015-Q1,G2015,2015,Q1,211,3,High,Morbihan ,D,North West
2017-Q2,G2017,2017,Q2,624,4,Very High,Seine-Saint-Denis,D,North Central
2015-Q3,G2015,2015,Q3,269,4,Very High, Hauts-de-Seine,D,North Central
2022-Q1,G2022,2022,Q1,50,2,Medium,Vosges,D,North East
2015-Q1,G2015,2015,Q1,44,1,Low,Meuse ,D,North East
2015-Q1,G2015,2015,Q1,178,3,High,Oise,D,North
2024-Q2,G2024,2024,Q2,94,2,Medium,Yonne,D,East
2018-Q3,G2018,2018,Q3,57,2,Medium,Tarn,D,South
2017-Q4,G2017,2017,Q4,116,3,High,Charente-Maritime,D,South West
2021-Q3,G2021,2021,Q3,126,3,High, Hauts-de-Seine,D,North Central
2019-Q4,G2019,2019,Q4,61,2,Medium,Vosges,D,North East
2020-Q2,G2020,2020,Q2,86,2,Medium, Loire-Atlantique,D,West
2022-Q3,G2022,2022,Q3,371,4,Very High, Normandie,R,North
2016-Q2,G2016,2016,Q2,639,4,Very High, Bretagne,R,North West
2015-Q4,G2015,2015,Q4,199,3,High,Charente-Maritime,D,South West
2024-Q1,G2024,2024,Q1,25,1,Low,Cantal,D,South East
2024-Q1,G2024,2024,Q1,405,4,Very High,Var ,D,South East
2015-Q1,G2015,2015,Q1,348,4,Very High,Pas-de-Calais ,D,North
2018-Q4,G2018,2018,Q4,73,2,Medium,Tarn-et-Garonne,D,South
2020-Q3,G2020,2020,Q3,43,1,Low,Sarthe,D,West
2014-Q3,G2014,2014,Q3,107,3,High,Ain,D,South East
2016-Q1,G2016,2016,Q1,108,3,High, Saône-et-Loire,D,East
2019-Q3,G2019,2019,Q3,101,3,High,Oise,D,North
2023-Q2,G2023,2023,Q2,254,4,Very High,Val-de-Marne,D,North Central
2014-Q1,G2014,2014,Q1,144,3,High,Aisne,D,North
2023-Q1,G2023,2023,Q1,647,4,Very High,Bouches-du-Rhône,D,South East
2016-Q2,G2016,2016,Q2,124,3,High,Puy-de-Dôme,D,South East
2016-Q3,G2016,2016,Q3,33,1,Low,Alpes-de-Haute-Provence,D,South East
2019-Q1,G2019,2019,Q1,180,3,High,Gard ,D,South
2015-Q2,G2015,2015,Q2,60,2,Medium,Orne,D,North
2020-Q3,G2020,2020,Q3,44,1,Low,Corse,R,South
2018-Q2,G2018,2018,Q2,45,1,Low,Nièvre ,D,East
2021-Q4,G2021,2021,Q4,232,4,Very High,La Réunion,C,Nil
2019-Q4,G2019,2019,Q4,91,2,Medium, Doubs,D,East
2024-Q3,G2024,2024,Q3,57,2,Medium, Cher,D,Central
2024-Q4,G2024,2024,Q4,0,1,Low,Allier,D,South East
2019-Q4,G2019,2019,Q4,120,3,High, Savoie ,D,South East
2019-Q2,G2019,2019,Q2,149,3,High,Gard ,D,South
2016-Q2,G2016,2016,Q2,50,2,Medium,Aveyron,D,South
